SERIES.MATCH,T_Name,Game,Poss_ID,Team_1,Team_2,Origin,Start_,End_,Lost
26,GC7s,26,3,ASM,SCO,Poach,8,9,Kick
26,GC7s,26,4,SCO,ASM,Kick,4,14,TRY
26,GC7s,26,5,SCO,ASM,Reclaim,15,14,TRY
26,GC7s,26,6,ASM,SCO,Restart,6,6,Tackled to touch
26,GC7s,26,7,SCO,ASM,Line out,10,10,HE
26,GC7s,26,8,ASM,SCO,PK,6,14,TRY
26,GC7s,26,9,SCO,ASM,Reclaim,12,11,Intercepted
26,GC7s,26,10,ASM,SCO,Intercept,5,13,Line out stolen
26,GC7s,26,11,SCO,ASM,Line out steal,3,2,PEN
26,GC7s,26,12,ASM,SCO,PK,14,14,TRY
26,GC7s,26,13,SCO,ASM,Restart,4,14,TRY
26,GC7s,26,14,SCO,ASM,FK,12,11,HE
26,GC7s,26,15,ASM,SCO,Scrum,5,4,Kicked to touch
27,GC7s,27,1,USA,JPN,Restart,4,12,HE
27,GC7s,27,2,JPN,USA,Scrum,4,5,PEN
27,GC7s,27,3,USA,JPN,PK,11,14,TRY
27,GC7s,27,4,USA,JPN,Reclaim,8,7,HE
27,GC7s,27,5,JPN,USA,Line out,9,6,HE
27,GC7s,27,6,USA,JPN,Scrum,10,14,TRY
27,GC7s,27,7,JPN,USA,Scrum,4,9,PEN
27,GC7s,27,8,USA,JPN,PK,7,14,TRY
27,GC7s,27,9,JPN,USA,PK,4,15,Tackled to touch
27,GC7s,27,10,JPN,USA,Restart,3,11,PEN
27,GC7s,27,11,USA,JPN,PK,5,9,HE
27,GC7s,27,12,JPN,USA,Scrum,7,15,Intercepted
27,GC7s,27,13,USA,JPN,Intercept,1,1,Kick
27,GC7s,27,14,JPN,USA,Kick,6,9,PEN
27,GC7s,27,15,USA,JPN,PK,7,14,TRY
27,GC7s,27,16,JPN,USA,PK,4,15,TRY
28,GC7s,28,1,KEN,POR,FK,8,15,TRY
28,GC7s,28,2,POR,KEN,Restart,6,9,Intercepted
28,GC7s,28,3,KEN,POR,Intercept,7,14,Intercepted
28,GC7s,28,4,POR,KEN,Intercept,5,13,TRY
28,GC7s,28,5,KEN,POR,FK,8,15,Counter ruck
28,GC7s,28,6,POR,KEN,Counter ruck,1,1,Counter ruck
28,GC7s,28,7,KEN,POR,Counter ruck,13,13,TRY
28,GC7s,28,8,POR,KEN,Restart,3,3,Kick
28,GC7s,28,9,KEN,POR,Kick,4,13,TRY
28,GC7s,28,10,POR,KEN,FK,8,14,TRY
28,GC7s,28,11,KEN,POR,Restart,5,13,PEN
28,GC7s,28,12,POR,KEN,PK,3,9,Line out stolen
28,GC7s,28,13,KEN,POR,Line out steal,7,10,Poached
28,GC7s,28,14,POR,KEN,Poach,6,13,TRY
28,GC7s,28,15,KEN,POR,Restart,1,4,PEN
28,GC7s,28,16,POR,KEN,PK,6,6,Kicked to touch
29,GC7s,29,1,NZL,ENG,Scrum,5,14,Intercepted
29,GC7s,29,2,ENG,NZL,Intercept,2,14,TRY
29,GC7s,29,3,NZL,ENG,Restart,4,14,TRY
29,GC7s,29,4,ENG,NZL,FK,8,15,TRY
29,GC7s,29,5,ENG,NZL,Restart,5,11,HE
29,GC7s,29,6,NZL,ENG,Scrum,5,9,HE
29,GC7s,29,7,ENG,NZL,Line out,7,14,TRY
29,GC7s,29,8,NZL,ENG,Restart,4,5,Intercepted
29,GC7s,29,9,ENG,NZL,Intercept,11,13,TRY
29,GC7s,29,10,NZL,ENG,Restart,4,4,Tackled to touch
29,GC7s,29,11,ENG,NZL,Line out,12,14,TRY
30,GC7s,30,1,FIJ,WAL,Scrum,6,5,Intercepted
30,GC7s,30,2,WAL,FIJ,Intercept,12,14,TRY
30,GC7s,30,3,FIJ,WAL,Restart,6,14,TRY
30,GC7s,30,4,FIJ,WAL,Reclaim,5,14,TRY
30,GC7s,30,5,WAL,FIJ,Scrum,5,15,TRY
30,GC7s,30,6,WAL,FIJ,Restart,5,13,Maul
30,GC7s,30,7,FIJ,WAL,Scrum,3,6,HE
30,GC7s,30,8,WAL,FIJ,Scrum,10,11,Kick
30,GC7s,30,9,FIJ,WAL,Scrum,5,14,TRY
30,GC7s,30,10,FIJ,WAL,Reclaim,11,15,TRY
30,GC7s,30,11,WAL,FIJ,Restart,6,9,Intercepted
30,GC7s,30,12,FIJ,WAL,Intercept,7,14,TRY
30,GC7s,30,13,WAL,FIJ,Restart,5,6,Intercepted
30,GC7s,30,14,FIJ,WAL,Intercept,10,11,PEN
31,GC7s,31,1,ARG,SAM,Restart,5,13,HE
31,GC7s,31,2,SAM,ARG,Scrum,3,2,HE
31,GC7s,31,3,ARG,SAM,Scrum,14,14,HE
31,GC7s,31,4,SAM,ARG,Scrum,2,13,TRY
31,GC7s,31,5,SAM,ARG,Reclaim,5,13,Tackled to touch
31,GC7s,31,6,ARG,SAM,PK,3,12,HE
31,GC7s,31,7,SAM,ARG,Scrum,4,4,Scrum stolen
31,GC7s,31,8,ARG,SAM,Scrum steal,12,14,TRY
31,GC7s,31,9,ARG,SAM,Reclaim,11,11,HE
31,GC7s,31,10,SAM,ARG,Scrum,5,5,Kick
31,GC7s,31,11,ARG,SAM,Kick,2,13,TRY
31,GC7s,31,12,ARG,SAM,Reclaim,11,10,Counter ruck
31,GC7s,31,13,SAM,ARG,Counter ruck,6,11,Poached
31,GC7s,31,14,ARG,SAM,Poach,5,14,TRY
31,GC7s,31,15,SAM,ARG,Restart,5,14,TRY
31,GC7s,31,16,SAM,ARG,Reclaim,11,15,TRY
31,GC7s,31,17,SAM,ARG,Reclaim,11,15,PT
31,GC7s,31,18,ARG,SAM,Restart,6,7,Intercepted
31,GC7s,31,19,SAM,ARG,Intercept,9,9,Kicked to touch
32,GC7s,32,1,AUS,RSA,Restart,4,3,Kick
32,GC7s,32,2,RSA,AUS,Kick,7,1,Tackled to touch
32,GC7s,32,3,AUS,RSA,Line out,15,13,TRY
32,GC7s,32,4,RSA,AUS,Restart,1,1,Kicked to touch
32,GC7s,32,5,AUS,RSA,Line out,12,14,PEN
32,GC7s,32,6,RSA,AUS,PK,2,14,TRY
32,GC7s,32,7,RSA,AUS,Restart,1,1,Kick
32,GC7s,32,8,AUS,RSA,Line out,9,11,PEN
32,GC7s,32,9,RSA,AUS,PK,5,15,TRY
32,GC7s,32,10,AUS,RSA,Restart,4,5,HE
32,GC7s,32,11,RSA,AUS,Scrum,11,10,HE
32,GC7s,32,12,AUS,RSA,Scrum,6,6,Scrum stolen
32,GC7s,32,13,RSA,AUS,Scrum steal,8,13,Line out stolen
32,GC7s,32,14,AUS,RSA,Line out steal,3,14,TRY
33,GC7s,33,1,CAN,ASM,Reclaim,11,13,TRY
33,GC7s,33,2,CAN,ASM,Reclaim,10,14,TRY
33,GC7s,33,3,CAN,ASM,Reclaim,10,11,Intercepted
33,GC7s,33,4,ASM,CAN,Intercept,5,11,Poached
33,GC7s,33,5,CAN,ASM,Poach,5,14,TRY
33,GC7s,33,6,CAN,ASM,Reclaim,12,14,TRY
33,GC7s,33,7,ASM,CAN,Restart,4,4,PEN
33,GC7s,33,8,CAN,ASM,PK,12,14,TRY
33,GC7s,33,9,CAN,ASM,Restart,4,14,TRY
33,GC7s,33,10,ASM,CAN,Restart,2,1,Tackled to touch
33,GC7s,33,11,CAN,ASM,Line out,15,13,TRY
33,GC7s,33,12,CAN,ASM,Reclaim,11,14,TRY
33,GC7s,33,13,CAN,ASM,Reclaim,10,10,HE
33,GC7s,33,14,ASM,CAN,Scrum,6,3,HE
34,GC7s,34,1,JPN,KEN,Restart,3,8,Poached
34,GC7s,34,2,KEN,JPN,Poach,8,14,TRY
34,GC7s,34,3,JPN,KEN,Restart,6,14,Maul
34,GC7s,34,4,KEN,JPN,Maul,2,2,PEN
34,GC7s,34,5,JPN,KEN,PK,14,13,TRY
34,GC7s,34,6,JPN,KEN,Reclaim,11,15,TRY
34,GC7s,34,7,KEN,JPN,Restart,8,4,Tackled to touch
34,GC7s,34,8,JPN,KEN,Line out,12,9,Kicked to touch
34,GC7s,34,9,KEN,JPN,Restart,4,13,TRY
34,GC7s,34,10,JPN,KEN,Restart,6,14,TRY
34,GC7s,34,11,JPN,KEN,Scrum,10,13,PEN
34,GC7s,34,12,KEN,JPN,PK,3,13,TRY
34,GC7s,34,13,JPN,KEN,FK,8,14,Maul
35,GC7s,35,1,FRA,SCO,Restart,5,12,HE
35,GC7s,35,2,SCO,FRA,Line out,4,4,Line out stolen
35,GC7s,35,3,FRA,SCO,Line out steal,9,15,TRY
35,GC7s,35,4,SCO,FRA,Restart,5,9,PEN
35,GC7s,35,5,FRA,SCO,PK,7,11,HE
35,GC7s,35,6,SCO,FRA,Scrum,5,2,HE
35,GC7s,35,7,FRA,SCO,Scrum,14,14,Intercepted
35,GC7s,35,8,SCO,FRA,Intercept,2,7,HE
35,GC7s,35,9,FRA,SCO,Line out,12,14,TRY
35,GC7s,35,10,FRA,SCO,Reclaim,11,8,Kicked to touch
35,GC7s,35,11,FRA,SCO,Reclaim,10,13,TRY
35,GC7s,35,12,FRA,SCO,Reclaim,8,9,Poached
35,GC7s,35,13,SCO,FRA,Poach,7,12,PEN
35,GC7s,35,14,FRA,SCO,PK,4,12,Tackled to touch
35,GC7s,35,15,SCO,FRA,Line out,4,4,Line out stolen
35,GC7s,35,16,FRA,SCO,Line out steal,12,15,HE
35,GC7s,35,17,SCO,FRA,Scrum,1,7,HE
35,GC7s,35,18,FRA,SCO,Scrum,12,15,Poached
35,GC7s,35,19,SCO,FRA,Poach,3,11,Intercepted
35,GC7s,35,20,FRA,SCO,Intercept,5,14,TRY
35,GC7s,35,21,SCO,FRA,Restart,4,15,PEN
35,GC7s,35,22,FRA,SCO,PK,1,1,Kicked to touch
36,GC7s,36,1,POR,USA,PK,4,10,Line out stolen
36,GC7s,36,2,USA,POR,Line out steal,6,13,TRY
36,GC7s,36,3,USA,POR,Reclaim,6,14,TRY
36,GC7s,36,4,POR,USA,Restart,6,12,PEN
36,GC7s,36,5,USA,POR,Line out,4,12,Tackled to touch
36,GC7s,36,6,POR,USA,Line out,4,10,Intercepted
36,GC7s,36,7,USA,POR,Intercept,4,14,TRY
36,GC7s,36,8,USA,POR,Restart,6,14,TRY
36,GC7s,36,9,POR,USA,Restart,6,4,Tackled to touch
36,GC7s,36,10,USA,POR,Line out,12,7,PEN
36,GC7s,36,11,POR,USA,PK,9,15,PEN
36,GC7s,36,12,USA,POR,PK,1,13,TRY
36,GC7s,36,13,POR,USA,Restart,6,8,HE
36,GC7s,36,14,USA,POR,Scrum,7,8,Counter ruck
36,GC7s,36,15,POR,USA,Counter ruck,8,7,Intercepted
36,GC7s,36,16,USA,POR,Intercept,9,9,Kicked to touch
37,GC7s,37,1,WAL,NZL,Restart,6,6,PEN
37,GC7s,37,2,NZL,WAL,PK,10,14,TRY
37,GC7s,37,3,WAL,NZL,Restart,3,14,TRY
37,GC7s,37,4,NZL,WAL,Restart,6,15,TRY
37,GC7s,37,5,WAL,NZL,Restart,5,12,HE
37,GC7s,37,6,NZL,WAL,Scrum,4,14,TRY
37,GC7s,37,7,NZL,WAL,Restart,5,13,TRY
37,GC7s,37,8,NZL,WAL,Line out,7,15,TRY
37,GC7s,37,9,NZL,WAL,Scrum,11,13,TRY
37,GC7s,37,10,NZL,WAL,Reclaim,11,12,Kick
37,GC7s,37,11,WAL,NZL,Kick,1,1,Counter ruck
37,GC7s,37,12,NZL,WAL,Counter ruck,15,14,TRY
38,GC7s,38,1,AUS,ARG,Reclaim,5,15,Intercepted
38,GC7s,38,2,ARG,AUS,Intercept,1,7,Intercepted
38,GC7s,38,3,AUS,ARG,Intercept,9,12,PEN
38,GC7s,38,4,ARG,AUS,PK,4,14,TRY
38,GC7s,38,5,AUS,ARG,Restart,5,8,PEN
38,GC7s,38,6,ARG,AUS,PK,8,10,HE
38,GC7s,38,7,AUS,ARG,Scrum,12,15,TRY
38,GC7s,38,8,AUS,ARG,Reclaim,8,14,TRY
38,GC7s,38,9,ARG,AUS,Scrum,11,13,Kicked to touch
38,GC7s,38,10,AUS,ARG,22,1,1,HE
38,GC7s,38,11,ARG,AUS,Scrum,11,10,HE
38,GC7s,38,12,AUS,ARG,Scrum,6,15,TRY
38,GC7s,38,13,AUS,ARG,Reclaim,11,12,Kick
38,GC7s,38,14,ARG,AUS,Kick,1,13,HE
38,GC7s,38,15,AUS,ARG,Scrum,3,3,Kicked to touch
38,GC7s,38,16,ARG,AUS,Line out,13,13,TRY
38,GC7s,38,17,ARG,AUS,Restart,11,14,TRY
39,GC7s,39,1,FIJ,ENG,Restart,5,14,TRY
39,GC7s,39,2,ENG,FIJ,Restart,5,14,TRY
39,GC7s,39,3,FIJ,ENG,Restart,6,14,TRY
39,GC7s,39,4,ENG,FIJ,Restart,6,6,HE
39,GC7s,39,5,FIJ,ENG,Scrum,10,14,TRY
39,GC7s,39,6,ENG,FIJ,PK,6,5,PEN
39,GC7s,39,7,FIJ,ENG,PK,11,15,TRY
39,GC7s,39,8,ENG,FIJ,Restart,6,9,HE
39,GC7s,39,9,FIJ,ENG,Line out,7,7,Line out stolen
39,GC7s,39,10,ENG,FIJ,Line out steal,9,8,PEN
39,GC7s,39,11,FIJ,ENG,PK,8,14,TRY
39,GC7s,39,12,FIJ,ENG,Reclaim,11,13,TRY
39,GC7s,39,13,FIJ,ENG,Reclaim,8,7,Kick
39,GC7s,39,14,ENG,FIJ,Kick,9,8,Kick
39,GC7s,39,15,FIJ,ENG,Kick,5,13,TRY
39,GC7s,39,16,ENG,FIJ,PK,5,11,PEN
39,GC7s,39,17,FIJ,ENG,PK,5,13,TRY
40,GC7s,40,1,SAM,RSA,Restart,4,6,PEN
40,GC7s,40,2,RSA,SAM,PK,10,11,Intercepted
40,GC7s,40,3,SAM,RSA,Intercept,5,14,TRY
40,GC7s,40,4,SAM,RSA,Reclaim,11,14,TRY
40,GC7s,40,5,RSA,SAM,Restart,6,10,HE
40,GC7s,40,6,SAM,RSA,Scrum,6,6,Poached
40,GC7s,40,7,RSA,SAM,Poach,10,13,TRY
40,GC7s,40,8,RSA,SAM,Scrum,5,14,TRY
40,GC7s,40,9,SAM,RSA,Restart,4,9,Kicked to touch
40,GC7s,40,10,RSA,SAM,Line out,1,12,Intercepted
40,GC7s,40,11,SAM,RSA,Intercept,4,4,PEN
40,GC7s,40,12,RSA,SAM,PK,12,13,Poached
40,GC7s,40,13,SAM,RSA,Poach,3,8,Poached
40,GC7s,40,14,RSA,SAM,Poach,8,8,Intercepted
40,GC7s,40,15,SAM,RSA,Intercept,8,14,TRY
40,GC7s,40,16,RSA,SAM,Line out,1,1,Line out stolen
40,GC7s,40,17,SAM,RSA,Line out steal,15,14,TRY
41,GC7s,41,1,CAN,KEN,Restart,3,12,PEN
41,GC7s,41,2,KEN,CAN,PK,4,5,Intercepted
41,GC7s,41,3,CAN,KEN,Intercept,11,14,TRY
41,GC7s,41,4,CAN,KEN,Reclaim,7,11,Kick
41,GC7s,41,5,KEN,CAN,Kick,2,2,PEN
41,GC7s,41,6,CAN,KEN,PK,14,13,Counter ruck
41,GC7s,41,7,KEN,CAN,Counter ruck,3,3,Kick
41,GC7s,41,8,CAN,KEN,Kick,14,15,TRY
41,GC7s,41,9,CAN,KEN,Scrum,12,15,Tackled to touch
41,GC7s,41,10,KEN,CAN,Line out,1,14,TRY
41,GC7s,41,11,CAN,KEN,Restart,3,3,Kicked to touch
41,GC7s,41,12,CAN,KEN,Reclaim,7,14,TRY
41,GC7s,41,13,KEN,CAN,Scrum,6,6,PEN
41,GC7s,41,14,CAN,KEN,PK,10,15,TRY
41,GC7s,41,15,CAN,KEN,Reclaim,12,13,TRY
41,GC7s,41,16,KEN,CAN,Restart,5,5,PEN
41,GC7s,41,17,CAN,KEN,PK,11,10,PEN
41,GC7s,41,18,KEN,CAN,PK,6,2,Poached
41,GC7s,41,19,CAN,KEN,Poach,14,14,TRY
42,GC7s,42,1,USA,FRA,Restart,5,6,PEN
42,GC7s,42,2,FRA,USA,PK,10,10,PEN
42,GC7s,42,3,USA,FRA,PK,6,13,TRY
42,GC7s,42,4,FRA,USA,Restart,5,7,Counter ruck
42,GC7s,42,5,USA,FRA,Counter ruck,9,13,Tackled to touch
42,GC7s,42,6,FRA,USA,Line out,3,5,PEN
42,GC7s,42,7,USA,FRA,PK,11,15,TRY
42,GC7s,42,8,FRA,USA,Restart,4,11,PEN
42,GC7s,42,9,USA,FRA,PK,5,14,TRY
42,GC7s,42,10,FRA,USA,Restart,4,15,TRY
42,GC7s,42,11,USA,FRA,Restart,4,6,HE
42,GC7s,42,12,FRA,USA,PK,10,15,TRY
42,GC7s,42,13,USA,FRA,Restart,6,4,HE
42,GC7s,42,14,FRA,USA,Line out,12,13,TRY
42,GC7s,42,15,USA,FRA,Restart,6,14,TRY
42,GC7s,42,16,USA,FRA,Reclaim,5,13,TRY
43,GC7s,43,1,NZL,ARG,Restart,6,15,TRY
43,GC7s,43,2,NZL,ARG,Reclaim,12,13,TRY
43,GC7s,43,3,NZL,ARG,Scrum,11,15,TRY
43,GC7s,43,4,ARG,NZL,Restart,8,11,Poached
43,GC7s,43,5,NZL,ARG,Poach,5,15,TRY
43,GC7s,43,6,ARG,NZL,Restart,5,9,Counter ruck
43,GC7s,43,7,NZL,ARG,Counter ruck,7,13,TRY
43,GC7s,43,8,NZL,ARG,Reclaim,12,4,Tackled to touch
43,GC7s,43,9,ARG,NZL,Line out,12,12,Line out stolen
43,GC7s,43,10,NZL,ARG,Line out steal,4,14,TRY
43,GC7s,43,11,NZL,ARG,Reclaim,11,11,Intercepted
43,GC7s,43,12,ARG,NZL,Intercept,5,14,TRY
43,GC7s,43,13,NZL,ARG,Restart,5,5,Intercepted
43,GC7s,43,14,ARG,NZL,Intercept,11,14,TRY
43,GC7s,43,15,ARG,NZL,Reclaim,11,12,Kick
43,GC7s,43,16,NZL,ARG,Kick,1,1,Tackled to touch
43,GC7s,43,17,ARG,NZL,Line out,15,14,Intercepted
43,GC7s,43,18,NZL,ARG,Intercept,2,2,PEN
43,GC7s,43,19,ARG,NZL,PK,15,13,TRY
44,GC7s,44,1,ENG,RSA,Restart,6,15,TRY
44,GC7s,44,2,ENG,RSA,Reclaim,9,9,Counter ruck
44,GC7s,44,3,RSA,ENG,Counter ruck,7,14,PEN
44,GC7s,44,4,ENG,RSA,PK,2,12,Kick
44,GC7s,44,5,RSA,ENG,Kick,2,2,Intercepted
44,GC7s,44,6,ENG,RSA,Intercept,14,14,TRY
44,GC7s,44,7,ENG,RSA,Reclaim,12,13,TRY
44,GC7s,44,8,RSA,ENG,Restart,5,14,Poached
44,GC7s,44,9,ENG,RSA,Poach,2,7,Counter ruck
44,GC7s,44,10,RSA,ENG,Counter ruck,9,13,PEN
44,GC7s,44,11,ENG,RSA,PK,3,12,Tackled to touch
44,GC7s,44,12,RSA,ENG,Line out,4,5,PEN
44,GC7s,44,13,ENG,RSA,PK,11,11,Maul
44,GC7s,44,14,RSA,ENG,Scrum,5,13,PEN
44,GC7s,44,15,ENG,RSA,PK,3,6,Line out stolen
44,GC7s,44,16,RSA,ENG,Line out steal,10,15,Tackled to touch
44,GC7s,44,17,ENG,RSA,Scrum,1,8,Kick
44,GC7s,44,18,RSA,ENG,Kick,8,8,Kicked to touch
45,GC7s,45,1,FIJ,SAM,Restart,5,15,TRY
45,GC7s,45,2,SAM,FIJ,Restart,6,10,HE
45,GC7s,45,3,FIJ,SAM,Scrum,6,14,TRY
45,GC7s,45,4,SAM,FIJ,FK,8,5,Kick
45,GC7s,45,5,FIJ,SAM,Kick,5,7,Tackled to touch
45,GC7s,45,6,SAM,FIJ,Line out,9,8,PEN
45,GC7s,45,7,FIJ,SAM,PK,8,15,TRY
45,GC7s,45,8,SAM,FIJ,Restart,6,5,HE
45,GC7s,45,9,FIJ,SAM,Scrum,5,14,TRY
45,GC7s,45,10,SAM,FIJ,Restart,5,14,TRY
45,GC7s,45,11,SAM,FIJ,Line out,7,13,TRY
45,GC7s,45,12,SAM,FIJ,Scrum,11,13,TRY
45,GC7s,45,13,FIJ,SAM,Restart,5,11,HE
45,GC7s,45,14,SAM,FIJ,Scrum,5,14,TRY
45,GC7s,45,15,FIJ,SAM,Restart,5,8,HE
45,GC7s,45,16,SAM,FIJ,Scrum,8,7,PEN
45,GC7s,45,17,FIJ,SAM,PK,9,13,TRY
46,D7s,1,1,POR,RSA,Scrum,10,13,Intercepted
46,D7s,1,2,RSA,POR,Intercept,3,14,TRY
46,D7s,1,3,POR,RSA,Restart,4,7,PEN
46,D7s,1,4,RSA,POR,PK,9,14,TRY
46,D7s,1,5,POR,RSA,Restart,4,4,PEN
46,D7s,1,6,RSA,POR,PK,12,13,HE
46,D7s,1,7,POR,RSA,Scrum,3,3,Intercepted
46,D7s,1,8,RSA,POR,Intercept,13,14,TRY
46,D7s,1,9,POR,RSA,Restart,1,4,Poached
46,D7s,1,10,RSA,POR,Poach,12,13,TRY
46,D7s,1,11,POR,RSA,Restart,4,4,Maul
46,D7s,1,12,RSA,POR,Scrum,12,11,Kick
46,D7s,1,13,POR,RSA,Kick,2,2,Tackled in goal
46,D7s,1,14,RSA,POR,Scrum,14,13,Intercepted
46,D7s,1,15,POR,RSA,Intercept,3,6,HE
46,D7s,1,16,RSA,POR,Scrum,10,15,Tackled to touch
46,D7s,1,17,POR,RSA,Line out,1,7,Line out stolen
46,D7s,1,18,RSA,POR,Line out steal,9,13,TRY
46,D7s,1,19,RSA,POR,PK,12,15,TRY
47,D7s,2,1,CAN,WAL,Reclaim,11,11,HE
47,D7s,2,2,WAL,CAN,Scrum,5,10,PEN
47,D7s,2,3,CAN,WAL,PK,6,14,PEN
47,D7s,2,4,WAL,CAN,PK,2,2,Kick
47,D7s,2,5,CAN,WAL,Kick,5,8,Poached
47,D7s,2,6,WAL,CAN,Poach,8,15,Tackled to touch
47,D7s,2,7,CAN,WAL,Line out,1,2,PEN
47,D7s,2,8,WAL,CAN,PK,14,15,TRY
47,D7s,2,9,CAN,WAL,Restart,3,14,TRY
47,D7s,2,10,CAN,WAL,Restart,3,3,Intercepted
47,D7s,2,11,WAL,CAN,Intercept,13,14,HE
47,D7s,2,12,CAN,WAL,Scrum,2,2,Poached
47,D7s,2,13,WAL,CAN,Poach,14,14,HE
47,D7s,2,14,CAN,WAL,Scrum,2,14,TRY
47,D7s,2,15,WAL,CAN,Restart,2,3,Counter ruck
47,D7s,2,16,CAN,WAL,Counter ruck,13,13,TRY
47,D7s,2,17,WAL,CAN,FK,8,14,TRY
48,D7s,3,1,FIJ,FRA,Scrum,7,7,HE
48,D7s,3,2,FRA,FIJ,Scrum,9,9,Poached
48,D7s,3,3,FIJ,FRA,Poach,7,14,TRY
48,D7s,3,4,FIJ,FRA,Reclaim,11,11,HE
48,D7s,3,5,FRA,FIJ,Scrum,5,5,Intercepted
48,D7s,3,6,FIJ,FRA,Intercept,8,14,TRY
48,D7s,3,7,FIJ,FRA,Scrum,11,13,TRY
48,D7s,3,8,FIJ,FRA,Restart,6,14,TRY
48,D7s,3,9,FIJ,FRA,Reclaim,10,14,TRY
48,D7s,3,10,FIJ,FRA,Reclaim,11,13,TRY
48,D7s,3,11,FRA,FIJ,Scrum,11,15,TRY
48,D7s,3,12,FIJ,FRA,Restart,5,14,TRY
48,D7s,3,13,FRA,FIJ,Restart,5,8,PEN
48,D7s,3,14,FIJ,FRA,PK,8,12,Poached
48,D7s,3,15,FRA,FIJ,Poach,4,8,Intercepted
48,D7s,3,16,FIJ,FRA,Intercept,8,14,TRY
49,D7s,4,1,ARG,BRA,Reclaim,7,9,Poached
49,D7s,4,2,BRA,ARG,Poach,7,10,Line out stolen
49,D7s,4,3,ARG,BRA,Line out steal,6,13,TRY
49,D7s,4,4,ARG,BRA,Reclaim,7,8,HE
49,D7s,4,5,BRA,ARG,Scrum,8,9,Intercepted
49,D7s,4,6,ARG,BRA,Intercept,7,15,TRY
49,D7s,4,7,ARG,BRA,PK,11,9,Poached
49,D7s,4,8,BRA,ARG,Poach,7,10,Tackled to touch
49,D7s,4,9,ARG,BRA,Line out,6,3,Tackled to touch
49,D7s,4,10,ARG,BRA,Line out,7,5,HE
49,D7s,4,11,BRA,ARG,Scrum,11,15,TRY
49,D7s,4,12,ARG,BRA,Restart,5,5,PEN
49,D7s,4,13,BRA,ARG,PK,11,11,Intercepted
49,D7s,4,14,ARG,BRA,Intercept,5,14,PEN
49,D7s,4,15,BRA,ARG,PK,2,5,PEN
49,D7s,4,16,ARG,BRA,PK,11,15,TRY
49,D7s,4,17,BRA,ARG,Restart,6,9,Maul
50,D7s,5,1,SCO,SAM,Restart,5,5,PEN
50,D7s,5,2,SAM,SCO,PK,11,14,TRY
50,D7s,5,3,SAM,SCO,Reclaim,8,14,TRY
50,D7s,5,4,SAM,SCO,Reclaim,10,13,HE
50,D7s,5,5,SCO,SAM,Scrum,3,1,Intercepted
50,D7s,5,6,SAM,SCO,Intercept,15,11,Intercepted
50,D7s,5,7,SCO,SAM,Intercept,5,14,TRY
50,D7s,5,8,SCO,SAM,Reclaim,12,14,TRY
50,D7s,5,9,SCO,SAM,Reclaim,12,14,TRY
50,D7s,5,10,SAM,SCO,Restart,6,6,Tackled to touch
50,D7s,5,11,SCO,SAM,Line out,10,11,HE
50,D7s,5,12,SAM,SCO,Scrum,5,9,Poached
50,D7s,5,13,SCO,SAM,Poach,7,8,Intercepted
50,D7s,5,14,SAM,SCO,Intercept,8,8,PEN
50,D7s,5,15,SCO,SAM,PK,8,7,Line out stolen
50,D7s,5,16,SAM,SCO,Line out steal,9,10,Intercepted
50,D7s,5,17,SCO,SAM,Intercept,6,14,Poached
50,D7s,5,18,SAM,SCO,Poach,2,6,HE
50,D7s,5,19,SCO,SAM,Scrum,10,11,Kick
50,D7s,5,20,SAM,SCO,Kick,2,2,PEN
51,D7s,6,1,JPN,NZL,Restart,4,2,PEN
51,D7s,6,2,NZL,JPN,PK,14,14,TRY
51,D7s,6,3,JPN,NZL,Restart,4,7,HE
51,D7s,6,4,NZL,JPN,Scrum,9,13,TRY
51,D7s,6,5,NZL,JPN,Reclaim,7,13,TRY
51,D7s,6,6,JPN,NZL,Restart,6,3,Maul
51,D7s,6,7,NZL,JPN,FK,13,14,Counter ruck
51,D7s,6,8,JPN,NZL,Counter ruck,2,5,Intercepted
51,D7s,6,9,NZL,JPN,Intercept,11,15,TRY
51,D7s,6,10,JPN,NZL,Scrum,12,11,PEN
51,D7s,6,11,NZL,JPN,PK,5,8,HE
51,D7s,6,12,JPN,NZL,Scrum,8,8,Kicked to touch
51,D7s,6,13,NZL,JPN,Line out,4,14,TRY
51,D7s,6,14,JPN,NZL,Restart,4,10,PEN
51,D7s,6,15,NZL,JPN,PK,6,13,TRY
51,D7s,6,16,JPN,NZL,Restart,4,6,PEN
51,D7s,6,17,NZL,JPN,PK,10,12,PEN
51,D7s,6,18,JPN,NZL,PK,4,15,HE
52,D7s,7,1,USA,ENG,Restart,5,12,Tackled to touch
52,D7s,7,2,ENG,USA,Line out,4,6,Intercepted
52,D7s,7,3,USA,ENG,Intercept,10,15,TRY
52,D7s,7,4,ENG,USA,Restart,4,9,Tackled to touch
52,D7s,7,5,USA,ENG,Line out,7,7,PEN
52,D7s,7,6,ENG,USA,PK,9,13,TRY
52,D7s,7,7,USA,ENG,Restart,4,4,Poached
52,D7s,7,8,ENG,USA,Poach,12,12,Counter ruck
52,D7s,7,9,USA,ENG,Counter ruck,4,5,Kicked to touch
52,D7s,7,10,ENG,USA,Line out,10,8,PEN
52,D7s,7,11,USA,ENG,PK,8,13,Poached
52,D7s,7,12,ENG,USA,Poach,1,1,Tackled to touch
52,D7s,7,13,ENG,USA,Restart,4,14,TRY
